# File: A10.EB_trn_SecFuel_mtoe.csv
# Title: Database of fuel consumption across transport sector
# Units: Energy units in mtoe
# Source:  GHG platform
# Column types: cccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
State,GHG_Platform_sectors,GHG_Platform_fuels,sector,fuel,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
TR,trn_freight_rail,coal,trn_freight,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS,trn_freight_rail,coal,trn_freight,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UK,trn_freight_rail,coal,trn_freight,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP,trn_freight_rail,coal,trn_freight,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WB,trn_freight_rail,coal,trn_freight,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP,trn_freight_rail,electricity,trn_freight,electricity,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.113820212,0.078690771,0.116479594,0.116935763,0.117065185,0.123112161,0.064783115
AR,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR,trn_freight_rail,electricity,trn_freight,electricity,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018424936,0.018704223,0.02044547,0.022167354,0.023873654,0.026908142,0.027295905
CG,trn_freight_rail,electricity,trn_freight,electricity,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.018066668,0.048296323,0.019357028,0.020253603,0.021039641,0.022862571,0.07174013
CH,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DL,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435345,0,0,0,0,0.005339054
DN,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GJ,trn_freight_rail,electricity,trn_freight,electricity,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010323769,0.010070813,0.011341667,0.012167981,0.012960823,0.014441002,0.014757187
HP,trn_freight_rail,electricity,trn_freight,electricity,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000256767,0.000235608,0.000275106,0.000287849,0.00029902,0.000324928,0.000288949
HR,trn_freight_rail,electricity,trn_freight,electricity,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.007458281,0.0062676,0.007990968,0.008361092,0.008685584,0.009438126,0.008606393
JH,trn_freight_rail,electricity,trn_freight,electricity,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.043862703,0.076124181,0.046995471,0.049172198,0.05108056,0.055506314,0.10680437
JK,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KA,trn_freight_rail,electricity,trn_freight,electricity,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002320616,0.002248235,0.002514396,0.002660523,0.002794943,0.003071351,0.002530437
KL,trn_freight_rail,electricity,trn_freight,electricity,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.005389669,0.003698803,0.005809094,0.006114454,0.006389684,0.006984765,0.005172943
LA,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MH,trn_freight_rail,electricity,trn_freight,electricity,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.01728029,0.060985022,0.01838225,0.019096304,0.019695745,0.021249376,0.074203273
ML,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP,trn_freight_rail,electricity,trn_freight,electricity,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.080657449,0.066125131,0.085053303,0.088126102,0.091180451,0.099218128,0.09945097
MZ,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OD,trn_freight_rail,electricity,trn_freight,electricity,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.106311898,0.072448531,0.115399715,0.12232933,0.12874456,0.14173525,0.101754202
PB,trn_freight_rail,electricity,trn_freight,electricity,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.004498563,0.007156952,0.004848642,0.005103515,0.00533324,0.005829933,0.008897535
PC,trn_freight_rail,electricity,trn_freight,electricity,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,0.000231077,9.02E-05,0.000247581,0.000259048,0.000269102,0.000292418,0.000126091
RJ,trn_freight_rail,electricity,trn_freight,electricity,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.011166964,0.007163029,0.012495942,0.013661174,0.014834271,0.016857241,0.012260062
SK,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,trn_freight_rail,electricity,trn_freight,electricity,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.010040451,0.007198103,0.0108218,0.011390658,0.011903386,0.013011967,0.009950851
TR,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS,trn_freight_rail,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UK,trn_freight_rail,electricity,trn_freight,electricity,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000836151,0.000571478,0.000916155,0.000980663,0.001042577,0.001159882,0.000700859
UP,trn_freight_rail,electricity,trn_freight,electricity,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.034025317,0.042206045,0.036455478,0.038144015,0.039624376,0.043057536,0.045154993
WB,trn_freight_rail,electricity,trn_freight,electricity,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.083693804,0.056049129,0.089123311,0.092685603,0.095703056,0.103373764,0.074912142
AN,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CG,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DL,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DN,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GJ,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JH,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JK,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KA,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KL,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MH,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ML,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MZ,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OD,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PB,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJ,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UK,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WB,trn_freight_road_truck,electricity,trn_freight,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN,trn_freight_road_truck,gas,trn_freight,gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
AP,trn_freight_road_truck,gas,trn_freight,gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
AR,trn_freight_road_truck,gas,trn_freight,gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
AS,trn_freight_road_truck,gas,trn_freight,gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
BR,trn_freight_road_truck,gas,trn_freight,gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
CG,trn_freight_road_truck,gas,trn_freight,gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
CH,trn_freight_road_truck,gas,trn_freight,gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
DD,trn_freight_road_truck,gas,trn_freight,gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
