INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
IndiaBldTechInterp_new,,,,,,,,,
,,,,,,,,,
region,supplysector,subsector,technology,apply.to,from.year,to.year,from.value,to-value,interpolation.function
MN,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
MP,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
MZ,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
NL,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
OD,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
PB,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
RJ,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
SK,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
TN,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
TR,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
TS,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
UK,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
UP,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
WB,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
AN,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
AN,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
AN,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
AP,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
AP,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
AP,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
AR,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
AR,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
AR,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
AS,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
AS,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
AS,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
BR,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
BR,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
BR,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
CG,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
CG,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
CG,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
CH,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
CH,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
CH,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
DD,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
DD,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
DD,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
DL,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
DL,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
DL,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
DN,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
DN,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
DN,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
GA,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
GA,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
GA,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
GJ,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
GJ,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
GJ,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
HP,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
HP,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
HP,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
HR,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
HR,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
HR,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
JH,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
JH,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
JH,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
JK,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
JK,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
JK,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
KA,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
KA,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
KA,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
KL,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
KL,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
KL,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
LA,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
LA,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
LA,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
LD,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
LD,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
LD,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
MH,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
MH,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
MH,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
ML,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
ML,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
ML,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
MN,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
MN,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
MN,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
MP,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
MP,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
MP,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
MZ,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
MZ,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
MZ,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
NL,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
NL,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
NL,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
OD,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
OD,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
OD,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
PB,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
PB,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
PB,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
RJ,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
RJ,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
RJ,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
SK,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
SK,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
SK,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
TN,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
TN,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
TN,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
TR,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
TR,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
TR,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
TS,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
TS,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
TS,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
UK,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
UK,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
UK,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
UP,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
UP,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
UP,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
WB,resid rural cooking,traditional biomass,traditional biomass,share-weight,2010,2020,1,1,fixed
WB,resid rural cooking,traditional biomass,traditional biomass,share-weight,2015,2050,1,0,linear
WB,resid rural cooking,traditional biomass,traditional biomass,share-weight,2045,2100,0,0,fixed
AN,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
AP,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
AR,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
AS,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
BR,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
CG,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
CH,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
DD,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
DL,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
DN,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
GA,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
GJ,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
HP,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
HR,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
JH,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
JK,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
KA,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
KL,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
LA,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
LD,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
MH,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
ML,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
MN,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
MP,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
MZ,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
NL,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
OD,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
PB,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
RJ,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
SK,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
TN,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
TR,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
TS,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
UK,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
UP,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
WB,resid urban cooking,traditional biomass,traditional biomass,share-weight,2010,2100,1,1,fixed
AN,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
AP,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
AR,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
AS,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
BR,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
CG,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
CH,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
DD,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
DL,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
DN,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
GA,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
GJ,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
HP,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
HR,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
JH,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
JK,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
KA,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
KL,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
LA,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
LD,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
MH,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
ML,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
MN,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
MP,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
MZ,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
NL,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
OD,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
PB,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
RJ,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
SK,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
TN,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
TR,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
TS,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
UK,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
UP,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
WB,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
AN,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
AP,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
AR,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
AS,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
BR,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
CG,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
CH,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
DD,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
DL,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
DN,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
GA,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
GJ,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
HP,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
HR,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
JH,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
JK,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
KA,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
KL,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
LA,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
LD,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
MH,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
ML,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
MN,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
MP,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
MZ,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
NL,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
OD,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
PB,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
RJ,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
SK,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
TN,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
TR,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
TS,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
UK,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
UP,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
WB,resid rural cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
AN,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
AP,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
AR,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
AS,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
BR,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
CG,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
CH,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
DD,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
DL,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
DN,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
GA,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
GJ,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
HP,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
HR,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
JH,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
JK,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
KA,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
KL,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
LA,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
LD,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
MH,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
ML,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
MN,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
MP,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
MZ,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
NL,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
OD,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
PB,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
RJ,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
SK,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
TN,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
TR,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
TS,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
UK,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
UP,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
WB,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2015,2050,0,1,linear
AN,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2010,2100,1,1,fixed
AP,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
AR,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
AS,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
BR,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
CG,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
CH,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
DD,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
DL,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
DN,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
GA,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
GJ,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
HP,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
HR,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
JH,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
JK,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
KA,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
KL,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
LA,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
LD,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
MH,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
ML,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
MN,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
MP,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
MZ,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
NL,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
OD,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
PB,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
RJ,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
SK,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
TN,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
TR,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
TS,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
UK,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
UP,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
WB,resid urban cooling,electricity,air conditioner (hi-eff),share-weight,2045,2100,1,1,fixed
AN,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
AP,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
AR,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
AS,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
BR,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
CG,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
CH,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
DD,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
DL,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
DN,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
GA,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
