INPUT_TABLE,,,,,,
Variable ID,,,,,,
RegionTechOMfixed,,,,,,
,,,,,,
region,supplysector,subsector,stub.technology,year,input.OM.fixed,OM.fixed
RJ,electricity,refined liquids,refined liquids (CC),2005,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2010,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2015,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2020,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2025,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2030,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2035,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2040,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2045,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2050,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2055,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2060,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2065,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2070,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2075,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2080,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2085,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2090,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2095,OM-fixed,0
RJ,electricity,refined liquids,refined liquids (CC),2100,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),1975,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),1990,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2005,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2010,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2015,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2020,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2025,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2030,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2035,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2040,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2045,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2050,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2055,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2060,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2065,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2070,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2075,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2080,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2085,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2090,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2095,OM-fixed,0
SK,electricity,refined liquids,refined liquids (CC),2100,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),1975,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),1990,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2005,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2010,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2015,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2020,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2025,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2030,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2035,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2040,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2045,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2050,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2055,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2060,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2065,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2070,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2075,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2080,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2085,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2090,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2095,OM-fixed,0
TN,electricity,refined liquids,refined liquids (CC),2100,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),1975,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),1990,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2005,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2010,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2015,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2020,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2025,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2030,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2035,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2040,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2045,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2050,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2055,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2060,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2065,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2070,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2075,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2080,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2085,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2090,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2095,OM-fixed,0
TR,electricity,refined liquids,refined liquids (CC),2100,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),1975,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),1990,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2005,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2010,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2015,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2020,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2025,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2030,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2035,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2040,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2045,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2050,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2055,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2060,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2065,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2070,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2075,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2080,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2085,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2090,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2095,OM-fixed,0
TS,electricity,refined liquids,refined liquids (CC),2100,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),1975,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),1990,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2005,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2010,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2015,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2020,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2025,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2030,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2035,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2040,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2045,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2050,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2055,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2060,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2065,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2070,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2075,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2080,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2085,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2090,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2095,OM-fixed,0
UP,electricity,refined liquids,refined liquids (CC),2100,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),1975,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),1990,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2005,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2010,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2015,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2020,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2025,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2030,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2035,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2040,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2045,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2050,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2055,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2060,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2065,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2070,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2075,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2080,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2085,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2090,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2095,OM-fixed,0
UK,electricity,refined liquids,refined liquids (CC),2100,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),1975,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),1990,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2005,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2010,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2015,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2020,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2025,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2030,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2035,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2040,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2045,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2050,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2055,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2060,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2065,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2070,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2075,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2080,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2085,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2090,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2095,OM-fixed,0
WB,electricity,refined liquids,refined liquids (CC),2100,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),1975,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),1990,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2005,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2010,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2015,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2020,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2025,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2030,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2035,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2040,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2045,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2050,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2055,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2060,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2065,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2070,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2075,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2080,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2085,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2090,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2095,OM-fixed,0
AN,electricity,refined liquids,refined liquids (steam/CT),2100,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),1975,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),1990,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2005,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2010,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2015,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2020,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2025,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2030,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2035,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2040,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2045,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2050,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2055,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2060,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2065,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2070,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2075,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2080,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2085,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2090,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2095,OM-fixed,0
AP,electricity,refined liquids,refined liquids (steam/CT),2100,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),1975,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),1990,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2005,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2010,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2015,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2020,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2025,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2030,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2035,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2040,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2045,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2050,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2055,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2060,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2065,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2070,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2075,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2080,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2085,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2090,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2095,OM-fixed,0
AR,electricity,refined liquids,refined liquids (steam/CT),2100,OM-fixed,0
AS,electricity,refined liquids,refined liquids (steam/CT),1975,OM-fixed,0
AS,electricity,refined liquids,refined liquids (steam/CT),1990,OM-fixed,0
AS,electricity,refined liquids,refined liquids (steam/CT),2005,OM-fixed,0
AS,electricity,refined liquids,refined liquids (steam/CT),2010,OM-fixed,0
AS,electricity,refined liquids,refined liquids (steam/CT),2015,OM-fixed,0
AS,electricity,refined liquids,refined liquids (steam/CT),2020,OM-fixed,0
AS,electricity,refined liquids,refined liquids (steam/CT),2025,OM-fixed,0
AS,electricity,refined liquids,refined liquids (steam/CT),2030,OM-fixed,0
AS,electricity,refined liquids,refined liquids (steam/CT),2035,OM-fixed,0
