INPUT_TABLE,,,,,
Variable ID,,,,,
RegionTechCF,,,,,
,,,,,
region,supplysector,subsector,technology,year,capacity.factor
AS,electricity,coal,coal (IGCC CCS),2065,0.8
AS,electricity,coal,coal (IGCC CCS),2070,0.8
AS,electricity,coal,coal (IGCC CCS),2075,0.8
AS,electricity,coal,coal (IGCC CCS),2080,0.8
AS,electricity,coal,coal (IGCC CCS),2085,0.8
AS,electricity,coal,coal (IGCC CCS),2090,0.8
AS,electricity,coal,coal (IGCC CCS),2095,0.8
AS,electricity,coal,coal (IGCC CCS),2100,0.8
BR,electricity,coal,coal (IGCC CCS),2010,0.8
BR,electricity,coal,coal (IGCC CCS),2015,0.8
BR,electricity,coal,coal (IGCC CCS),2020,0.8
BR,electricity,coal,coal (IGCC CCS),2025,0.8
BR,electricity,coal,coal (IGCC CCS),2030,0.8
BR,electricity,coal,coal (IGCC CCS),2035,0.8
BR,electricity,coal,coal (IGCC CCS),2040,0.8
BR,electricity,coal,coal (IGCC CCS),2045,0.8
BR,electricity,coal,coal (IGCC CCS),2050,0.8
BR,electricity,coal,coal (IGCC CCS),2055,0.8
BR,electricity,coal,coal (IGCC CCS),2060,0.8
BR,electricity,coal,coal (IGCC CCS),2065,0.8
BR,electricity,coal,coal (IGCC CCS),2070,0.8
BR,electricity,coal,coal (IGCC CCS),2075,0.8
BR,electricity,coal,coal (IGCC CCS),2080,0.8
BR,electricity,coal,coal (IGCC CCS),2085,0.8
BR,electricity,coal,coal (IGCC CCS),2090,0.8
BR,electricity,coal,coal (IGCC CCS),2095,0.8
BR,electricity,coal,coal (IGCC CCS),2100,0.8
CG,electricity,coal,coal (IGCC CCS),2010,0.8
CG,electricity,coal,coal (IGCC CCS),2015,0.8
CG,electricity,coal,coal (IGCC CCS),2020,0.8
CG,electricity,coal,coal (IGCC CCS),2025,0.8
CG,electricity,coal,coal (IGCC CCS),2030,0.8
CG,electricity,coal,coal (IGCC CCS),2035,0.8
CG,electricity,coal,coal (IGCC CCS),2040,0.8
CG,electricity,coal,coal (IGCC CCS),2045,0.8
CG,electricity,coal,coal (IGCC CCS),2050,0.8
CG,electricity,coal,coal (IGCC CCS),2055,0.8
CG,electricity,coal,coal (IGCC CCS),2060,0.8
CG,electricity,coal,coal (IGCC CCS),2065,0.8
CG,electricity,coal,coal (IGCC CCS),2070,0.8
CG,electricity,coal,coal (IGCC CCS),2075,0.8
CG,electricity,coal,coal (IGCC CCS),2080,0.8
CG,electricity,coal,coal (IGCC CCS),2085,0.8
CG,electricity,coal,coal (IGCC CCS),2090,0.8
CG,electricity,coal,coal (IGCC CCS),2095,0.8
CG,electricity,coal,coal (IGCC CCS),2100,0.8
CH,electricity,coal,coal (IGCC CCS),2010,0.8
CH,electricity,coal,coal (IGCC CCS),2015,0.8
CH,electricity,coal,coal (IGCC CCS),2020,0.8
CH,electricity,coal,coal (IGCC CCS),2025,0.8
CH,electricity,coal,coal (IGCC CCS),2030,0.8
CH,electricity,coal,coal (IGCC CCS),2035,0.8
CH,electricity,coal,coal (IGCC CCS),2040,0.8
CH,electricity,coal,coal (IGCC CCS),2045,0.8
CH,electricity,coal,coal (IGCC CCS),2050,0.8
CH,electricity,coal,coal (IGCC CCS),2055,0.8
CH,electricity,coal,coal (IGCC CCS),2060,0.8
CH,electricity,coal,coal (IGCC CCS),2065,0.8
CH,electricity,coal,coal (IGCC CCS),2070,0.8
CH,electricity,coal,coal (IGCC CCS),2075,0.8
CH,electricity,coal,coal (IGCC CCS),2080,0.8
CH,electricity,coal,coal (IGCC CCS),2085,0.8
CH,electricity,coal,coal (IGCC CCS),2090,0.8
CH,electricity,coal,coal (IGCC CCS),2095,0.8
CH,electricity,coal,coal (IGCC CCS),2100,0.8
DD,electricity,coal,coal (IGCC CCS),2010,0.8
DD,electricity,coal,coal (IGCC CCS),2015,0.8
DD,electricity,coal,coal (IGCC CCS),2020,0.8
DD,electricity,coal,coal (IGCC CCS),2025,0.8
DD,electricity,coal,coal (IGCC CCS),2030,0.8
DD,electricity,coal,coal (IGCC CCS),2035,0.8
DD,electricity,coal,coal (IGCC CCS),2040,0.8
DD,electricity,coal,coal (IGCC CCS),2045,0.8
DD,electricity,coal,coal (IGCC CCS),2050,0.8
DD,electricity,coal,coal (IGCC CCS),2055,0.8
DD,electricity,coal,coal (IGCC CCS),2060,0.8
DD,electricity,coal,coal (IGCC CCS),2065,0.8
DD,electricity,coal,coal (IGCC CCS),2070,0.8
DD,electricity,coal,coal (IGCC CCS),2075,0.8
DD,electricity,coal,coal (IGCC CCS),2080,0.8
DD,electricity,coal,coal (IGCC CCS),2085,0.8
DD,electricity,coal,coal (IGCC CCS),2090,0.8
DD,electricity,coal,coal (IGCC CCS),2095,0.8
DD,electricity,coal,coal (IGCC CCS),2100,0.8
DL,electricity,coal,coal (IGCC CCS),2010,0.8
DL,electricity,coal,coal (IGCC CCS),2015,0.8
DL,electricity,coal,coal (IGCC CCS),2020,0.8
DL,electricity,coal,coal (IGCC CCS),2025,0.8
DL,electricity,coal,coal (IGCC CCS),2030,0.8
DL,electricity,coal,coal (IGCC CCS),2035,0.8
DL,electricity,coal,coal (IGCC CCS),2040,0.8
DL,electricity,coal,coal (IGCC CCS),2045,0.8
DL,electricity,coal,coal (IGCC CCS),2050,0.8
DL,electricity,coal,coal (IGCC CCS),2055,0.8
DL,electricity,coal,coal (IGCC CCS),2060,0.8
DL,electricity,coal,coal (IGCC CCS),2065,0.8
DL,electricity,coal,coal (IGCC CCS),2070,0.8
DL,electricity,coal,coal (IGCC CCS),2075,0.8
DL,electricity,coal,coal (IGCC CCS),2080,0.8
DL,electricity,coal,coal (IGCC CCS),2085,0.8
DL,electricity,coal,coal (IGCC CCS),2090,0.8
DL,electricity,coal,coal (IGCC CCS),2095,0.8
DL,electricity,coal,coal (IGCC CCS),2100,0.8
DN,electricity,coal,coal (IGCC CCS),2010,0.8
DN,electricity,coal,coal (IGCC CCS),2015,0.8
DN,electricity,coal,coal (IGCC CCS),2020,0.8
DN,electricity,coal,coal (IGCC CCS),2025,0.8
DN,electricity,coal,coal (IGCC CCS),2030,0.8
DN,electricity,coal,coal (IGCC CCS),2035,0.8
DN,electricity,coal,coal (IGCC CCS),2040,0.8
DN,electricity,coal,coal (IGCC CCS),2045,0.8
DN,electricity,coal,coal (IGCC CCS),2050,0.8
DN,electricity,coal,coal (IGCC CCS),2055,0.8
DN,electricity,coal,coal (IGCC CCS),2060,0.8
DN,electricity,coal,coal (IGCC CCS),2065,0.8
DN,electricity,coal,coal (IGCC CCS),2070,0.8
DN,electricity,coal,coal (IGCC CCS),2075,0.8
DN,electricity,coal,coal (IGCC CCS),2080,0.8
DN,electricity,coal,coal (IGCC CCS),2085,0.8
DN,electricity,coal,coal (IGCC CCS),2090,0.8
DN,electricity,coal,coal (IGCC CCS),2095,0.8
DN,electricity,coal,coal (IGCC CCS),2100,0.8
GA,electricity,coal,coal (IGCC CCS),2010,0.8
GA,electricity,coal,coal (IGCC CCS),2015,0.8
GA,electricity,coal,coal (IGCC CCS),2020,0.8
GA,electricity,coal,coal (IGCC CCS),2025,0.8
GA,electricity,coal,coal (IGCC CCS),2030,0.8
GA,electricity,coal,coal (IGCC CCS),2035,0.8
GA,electricity,coal,coal (IGCC CCS),2040,0.8
GA,electricity,coal,coal (IGCC CCS),2045,0.8
GA,electricity,coal,coal (IGCC CCS),2050,0.8
GA,electricity,coal,coal (IGCC CCS),2055,0.8
GA,electricity,coal,coal (IGCC CCS),2060,0.8
GA,electricity,coal,coal (IGCC CCS),2065,0.8
GA,electricity,coal,coal (IGCC CCS),2070,0.8
GA,electricity,coal,coal (IGCC CCS),2075,0.8
GA,electricity,coal,coal (IGCC CCS),2080,0.8
GA,electricity,coal,coal (IGCC CCS),2085,0.8
GA,electricity,coal,coal (IGCC CCS),2090,0.8
GA,electricity,coal,coal (IGCC CCS),2095,0.8
GA,electricity,coal,coal (IGCC CCS),2100,0.8
GJ,electricity,coal,coal (IGCC CCS),2010,0.8
GJ,electricity,coal,coal (IGCC CCS),2015,0.8
GJ,electricity,coal,coal (IGCC CCS),2020,0.8
GJ,electricity,coal,coal (IGCC CCS),2025,0.8
GJ,electricity,coal,coal (IGCC CCS),2030,0.8
GJ,electricity,coal,coal (IGCC CCS),2035,0.8
GJ,electricity,coal,coal (IGCC CCS),2040,0.8
GJ,electricity,coal,coal (IGCC CCS),2045,0.8
GJ,electricity,coal,coal (IGCC CCS),2050,0.8
GJ,electricity,coal,coal (IGCC CCS),2055,0.8
GJ,electricity,coal,coal (IGCC CCS),2060,0.8
GJ,electricity,coal,coal (IGCC CCS),2065,0.8
GJ,electricity,coal,coal (IGCC CCS),2070,0.8
GJ,electricity,coal,coal (IGCC CCS),2075,0.8
GJ,electricity,coal,coal (IGCC CCS),2080,0.8
GJ,electricity,coal,coal (IGCC CCS),2085,0.8
GJ,electricity,coal,coal (IGCC CCS),2090,0.8
GJ,electricity,coal,coal (IGCC CCS),2095,0.8
GJ,electricity,coal,coal (IGCC CCS),2100,0.8
HP,electricity,coal,coal (IGCC CCS),2010,0.8
HP,electricity,coal,coal (IGCC CCS),2015,0.8
HP,electricity,coal,coal (IGCC CCS),2020,0.8
HP,electricity,coal,coal (IGCC CCS),2025,0.8
HP,electricity,coal,coal (IGCC CCS),2030,0.8
HP,electricity,coal,coal (IGCC CCS),2035,0.8
HP,electricity,coal,coal (IGCC CCS),2040,0.8
HP,electricity,coal,coal (IGCC CCS),2045,0.8
HP,electricity,coal,coal (IGCC CCS),2050,0.8
HP,electricity,coal,coal (IGCC CCS),2055,0.8
HP,electricity,coal,coal (IGCC CCS),2060,0.8
HP,electricity,coal,coal (IGCC CCS),2065,0.8
HP,electricity,coal,coal (IGCC CCS),2070,0.8
HP,electricity,coal,coal (IGCC CCS),2075,0.8
HP,electricity,coal,coal (IGCC CCS),2080,0.8
HP,electricity,coal,coal (IGCC CCS),2085,0.8
HP,electricity,coal,coal (IGCC CCS),2090,0.8
HP,electricity,coal,coal (IGCC CCS),2095,0.8
HP,electricity,coal,coal (IGCC CCS),2100,0.8
HR,electricity,coal,coal (IGCC CCS),2010,0.8
HR,electricity,coal,coal (IGCC CCS),2015,0.8
HR,electricity,coal,coal (IGCC CCS),2020,0.8
HR,electricity,coal,coal (IGCC CCS),2025,0.8
HR,electricity,coal,coal (IGCC CCS),2030,0.8
HR,electricity,coal,coal (IGCC CCS),2035,0.8
HR,electricity,coal,coal (IGCC CCS),2040,0.8
HR,electricity,coal,coal (IGCC CCS),2045,0.8
HR,electricity,coal,coal (IGCC CCS),2050,0.8
HR,electricity,coal,coal (IGCC CCS),2055,0.8
HR,electricity,coal,coal (IGCC CCS),2060,0.8
HR,electricity,coal,coal (IGCC CCS),2065,0.8
HR,electricity,coal,coal (IGCC CCS),2070,0.8
HR,electricity,coal,coal (IGCC CCS),2075,0.8
HR,electricity,coal,coal (IGCC CCS),2080,0.8
HR,electricity,coal,coal (IGCC CCS),2085,0.8
HR,electricity,coal,coal (IGCC CCS),2090,0.8
HR,electricity,coal,coal (IGCC CCS),2095,0.8
HR,electricity,coal,coal (IGCC CCS),2100,0.8
JH,electricity,coal,coal (IGCC CCS),2010,0.8
JH,electricity,coal,coal (IGCC CCS),2015,0.8
JH,electricity,coal,coal (IGCC CCS),2020,0.8
JH,electricity,coal,coal (IGCC CCS),2025,0.8
JH,electricity,coal,coal (IGCC CCS),2030,0.8
JH,electricity,coal,coal (IGCC CCS),2035,0.8
JH,electricity,coal,coal (IGCC CCS),2040,0.8
JH,electricity,coal,coal (IGCC CCS),2045,0.8
JH,electricity,coal,coal (IGCC CCS),2050,0.8
JH,electricity,coal,coal (IGCC CCS),2055,0.8
JH,electricity,coal,coal (IGCC CCS),2060,0.8
JH,electricity,coal,coal (IGCC CCS),2065,0.8
JH,electricity,coal,coal (IGCC CCS),2070,0.8
JH,electricity,coal,coal (IGCC CCS),2075,0.8
JH,electricity,coal,coal (IGCC CCS),2080,0.8
JH,electricity,coal,coal (IGCC CCS),2085,0.8
JH,electricity,coal,coal (IGCC CCS),2090,0.8
JH,electricity,coal,coal (IGCC CCS),2095,0.8
JH,electricity,coal,coal (IGCC CCS),2100,0.8
JK,electricity,coal,coal (IGCC CCS),2010,0.8
JK,electricity,coal,coal (IGCC CCS),2015,0.8
JK,electricity,coal,coal (IGCC CCS),2020,0.8
JK,electricity,coal,coal (IGCC CCS),2025,0.8
JK,electricity,coal,coal (IGCC CCS),2030,0.8
JK,electricity,coal,coal (IGCC CCS),2035,0.8
JK,electricity,coal,coal (IGCC CCS),2040,0.8
JK,electricity,coal,coal (IGCC CCS),2045,0.8
JK,electricity,coal,coal (IGCC CCS),2050,0.8
JK,electricity,coal,coal (IGCC CCS),2055,0.8
JK,electricity,coal,coal (IGCC CCS),2060,0.8
JK,electricity,coal,coal (IGCC CCS),2065,0.8
JK,electricity,coal,coal (IGCC CCS),2070,0.8
JK,electricity,coal,coal (IGCC CCS),2075,0.8
JK,electricity,coal,coal (IGCC CCS),2080,0.8
JK,electricity,coal,coal (IGCC CCS),2085,0.8
JK,electricity,coal,coal (IGCC CCS),2090,0.8
JK,electricity,coal,coal (IGCC CCS),2095,0.8
JK,electricity,coal,coal (IGCC CCS),2100,0.8
KA,electricity,coal,coal (IGCC CCS),2010,0.8
KA,electricity,coal,coal (IGCC CCS),2015,0.8
KA,electricity,coal,coal (IGCC CCS),2020,0.8
KA,electricity,coal,coal (IGCC CCS),2025,0.8
KA,electricity,coal,coal (IGCC CCS),2030,0.8
KA,electricity,coal,coal (IGCC CCS),2035,0.8
KA,electricity,coal,coal (IGCC CCS),2040,0.8
KA,electricity,coal,coal (IGCC CCS),2045,0.8
KA,electricity,coal,coal (IGCC CCS),2050,0.8
KA,electricity,coal,coal (IGCC CCS),2055,0.8
KA,electricity,coal,coal (IGCC CCS),2060,0.8
KA,electricity,coal,coal (IGCC CCS),2065,0.8
KA,electricity,coal,coal (IGCC CCS),2070,0.8
KA,electricity,coal,coal (IGCC CCS),2075,0.8
KA,electricity,coal,coal (IGCC CCS),2080,0.8
KA,electricity,coal,coal (IGCC CCS),2085,0.8
KA,electricity,coal,coal (IGCC CCS),2090,0.8
KA,electricity,coal,coal (IGCC CCS),2095,0.8
KA,electricity,coal,coal (IGCC CCS),2100,0.8
KL,electricity,coal,coal (IGCC CCS),2010,0.8
KL,electricity,coal,coal (IGCC CCS),2015,0.8
KL,electricity,coal,coal (IGCC CCS),2020,0.8
KL,electricity,coal,coal (IGCC CCS),2025,0.8
KL,electricity,coal,coal (IGCC CCS),2030,0.8
KL,electricity,coal,coal (IGCC CCS),2035,0.8
KL,electricity,coal,coal (IGCC CCS),2040,0.8
KL,electricity,coal,coal (IGCC CCS),2045,0.8
KL,electricity,coal,coal (IGCC CCS),2050,0.8
KL,electricity,coal,coal (IGCC CCS),2055,0.8
KL,electricity,coal,coal (IGCC CCS),2060,0.8
KL,electricity,coal,coal (IGCC CCS),2065,0.8
KL,electricity,coal,coal (IGCC CCS),2070,0.8
KL,electricity,coal,coal (IGCC CCS),2075,0.8
KL,electricity,coal,coal (IGCC CCS),2080,0.8
KL,electricity,coal,coal (IGCC CCS),2085,0.8
KL,electricity,coal,coal (IGCC CCS),2090,0.8
KL,electricity,coal,coal (IGCC CCS),2095,0.8
KL,electricity,coal,coal (IGCC CCS),2100,0.8
LA,electricity,coal,coal (IGCC CCS),2010,0.8
LA,electricity,coal,coal (IGCC CCS),2015,0.8
LA,electricity,coal,coal (IGCC CCS),2020,0.8
LA,electricity,coal,coal (IGCC CCS),2025,0.8
LA,electricity,coal,coal (IGCC CCS),2030,0.8
LA,electricity,coal,coal (IGCC CCS),2035,0.8
LA,electricity,coal,coal (IGCC CCS),2040,0.8
LA,electricity,coal,coal (IGCC CCS),2045,0.8
LA,electricity,coal,coal (IGCC CCS),2050,0.8
LA,electricity,coal,coal (IGCC CCS),2055,0.8
LA,electricity,coal,coal (IGCC CCS),2060,0.8
LA,electricity,coal,coal (IGCC CCS),2065,0.8
LA,electricity,coal,coal (IGCC CCS),2070,0.8
LA,electricity,coal,coal (IGCC CCS),2075,0.8
LA,electricity,coal,coal (IGCC CCS),2080,0.8
LA,electricity,coal,coal (IGCC CCS),2085,0.8
LA,electricity,coal,coal (IGCC CCS),2090,0.8
LA,electricity,coal,coal (IGCC CCS),2095,0.8
LA,electricity,coal,coal (IGCC CCS),2100,0.8
LD,electricity,coal,coal (IGCC CCS),2010,0.8
LD,electricity,coal,coal (IGCC CCS),2015,0.8
LD,electricity,coal,coal (IGCC CCS),2020,0.8
LD,electricity,coal,coal (IGCC CCS),2025,0.8
LD,electricity,coal,coal (IGCC CCS),2030,0.8
LD,electricity,coal,coal (IGCC CCS),2035,0.8
LD,electricity,coal,coal (IGCC CCS),2040,0.8
LD,electricity,coal,coal (IGCC CCS),2045,0.8
LD,electricity,coal,coal (IGCC CCS),2050,0.8
LD,electricity,coal,coal (IGCC CCS),2055,0.8
LD,electricity,coal,coal (IGCC CCS),2060,0.8
LD,electricity,coal,coal (IGCC CCS),2065,0.8
LD,electricity,coal,coal (IGCC CCS),2070,0.8
LD,electricity,coal,coal (IGCC CCS),2075,0.8
LD,electricity,coal,coal (IGCC CCS),2080,0.8
LD,electricity,coal,coal (IGCC CCS),2085,0.8
LD,electricity,coal,coal (IGCC CCS),2090,0.8
LD,electricity,coal,coal (IGCC CCS),2095,0.8
LD,electricity,coal,coal (IGCC CCS),2100,0.8
MH,electricity,coal,coal (IGCC CCS),2010,0.8
MH,electricity,coal,coal (IGCC CCS),2015,0.8
MH,electricity,coal,coal (IGCC CCS),2020,0.8
MH,electricity,coal,coal (IGCC CCS),2025,0.8
MH,electricity,coal,coal (IGCC CCS),2030,0.8
MH,electricity,coal,coal (IGCC CCS),2035,0.8
MH,electricity,coal,coal (IGCC CCS),2040,0.8
MH,electricity,coal,coal (IGCC CCS),2045,0.8
MH,electricity,coal,coal (IGCC CCS),2050,0.8
MH,electricity,coal,coal (IGCC CCS),2055,0.8
MH,electricity,coal,coal (IGCC CCS),2060,0.8
MH,electricity,coal,coal (IGCC CCS),2065,0.8
MH,electricity,coal,coal (IGCC CCS),2070,0.8
MH,electricity,coal,coal (IGCC CCS),2075,0.8
MH,electricity,coal,coal (IGCC CCS),2080,0.8
MH,electricity,coal,coal (IGCC CCS),2085,0.8
MH,electricity,coal,coal (IGCC CCS),2090,0.8
MH,electricity,coal,coal (IGCC CCS),2095,0.8
MH,electricity,coal,coal (IGCC CCS),2100,0.8
ML,electricity,coal,coal (IGCC CCS),2010,0.8
ML,electricity,coal,coal (IGCC CCS),2015,0.8
ML,electricity,coal,coal (IGCC CCS),2020,0.8
ML,electricity,coal,coal (IGCC CCS),2025,0.8
ML,electricity,coal,coal (IGCC CCS),2030,0.8
ML,electricity,coal,coal (IGCC CCS),2035,0.8
ML,electricity,coal,coal (IGCC CCS),2040,0.8
ML,electricity,coal,coal (IGCC CCS),2045,0.8
ML,electricity,coal,coal (IGCC CCS),2050,0.8
ML,electricity,coal,coal (IGCC CCS),2055,0.8
ML,electricity,coal,coal (IGCC CCS),2060,0.8
ML,electricity,coal,coal (IGCC CCS),2065,0.8
ML,electricity,coal,coal (IGCC CCS),2070,0.8
ML,electricity,coal,coal (IGCC CCS),2075,0.8
ML,electricity,coal,coal (IGCC CCS),2080,0.8
ML,electricity,coal,coal (IGCC CCS),2085,0.8
ML,electricity,coal,coal (IGCC CCS),2090,0.8
ML,electricity,coal,coal (IGCC CCS),2095,0.8
ML,electricity,coal,coal (IGCC CCS),2100,0.8
MN,electricity,coal,coal (IGCC CCS),2010,0.8
MN,electricity,coal,coal (IGCC CCS),2015,0.8
MN,electricity,coal,coal (IGCC CCS),2020,0.8
MN,electricity,coal,coal (IGCC CCS),2025,0.8
MN,electricity,coal,coal (IGCC CCS),2030,0.8
MN,electricity,coal,coal (IGCC CCS),2035,0.8
MN,electricity,coal,coal (IGCC CCS),2040,0.8
MN,electricity,coal,coal (IGCC CCS),2045,0.8
MN,electricity,coal,coal (IGCC CCS),2050,0.8
MN,electricity,coal,coal (IGCC CCS),2055,0.8
MN,electricity,coal,coal (IGCC CCS),2060,0.8
MN,electricity,coal,coal (IGCC CCS),2065,0.8
MN,electricity,coal,coal (IGCC CCS),2070,0.8
MN,electricity,coal,coal (IGCC CCS),2075,0.8
MN,electricity,coal,coal (IGCC CCS),2080,0.8
MN,electricity,coal,coal (IGCC CCS),2085,0.8
MN,electricity,coal,coal (IGCC CCS),2090,0.8
MN,electricity,coal,coal (IGCC CCS),2095,0.8
MN,electricity,coal,coal (IGCC CCS),2100,0.8
MP,electricity,coal,coal (IGCC CCS),2010,0.8
MP,electricity,coal,coal (IGCC CCS),2015,0.8
MP,electricity,coal,coal (IGCC CCS),2020,0.8
MP,electricity,coal,coal (IGCC CCS),2025,0.8
MP,electricity,coal,coal (IGCC CCS),2030,0.8
MP,electricity,coal,coal (IGCC CCS),2035,0.8
MP,electricity,coal,coal (IGCC CCS),2040,0.8
MP,electricity,coal,coal (IGCC CCS),2045,0.8
MP,electricity,coal,coal (IGCC CCS),2050,0.8
MP,electricity,coal,coal (IGCC CCS),2055,0.8
MP,electricity,coal,coal (IGCC CCS),2060,0.8
MP,electricity,coal,coal (IGCC CCS),2065,0.8
MP,electricity,coal,coal (IGCC CCS),2070,0.8
MP,electricity,coal,coal (IGCC CCS),2075,0.8
MP,electricity,coal,coal (IGCC CCS),2080,0.8
MP,electricity,coal,coal (IGCC CCS),2085,0.8
MP,electricity,coal,coal (IGCC CCS),2090,0.8
MP,electricity,coal,coal (IGCC CCS),2095,0.8
MP,electricity,coal,coal (IGCC CCS),2100,0.8
MZ,electricity,coal,coal (IGCC CCS),2010,0.8
MZ,electricity,coal,coal (IGCC CCS),2015,0.8
MZ,electricity,coal,coal (IGCC CCS),2020,0.8
MZ,electricity,coal,coal (IGCC CCS),2025,0.8
MZ,electricity,coal,coal (IGCC CCS),2030,0.8
MZ,electricity,coal,coal (IGCC CCS),2035,0.8
MZ,electricity,coal,coal (IGCC CCS),2040,0.8
MZ,electricity,coal,coal (IGCC CCS),2045,0.8
MZ,electricity,coal,coal (IGCC CCS),2050,0.8
MZ,electricity,coal,coal (IGCC CCS),2055,0.8
MZ,electricity,coal,coal (IGCC CCS),2060,0.8
MZ,electricity,coal,coal (IGCC CCS),2065,0.8
MZ,electricity,coal,coal (IGCC CCS),2070,0.8
MZ,electricity,coal,coal (IGCC CCS),2075,0.8
MZ,electricity,coal,coal (IGCC CCS),2080,0.8
MZ,electricity,coal,coal (IGCC CCS),2085,0.8
MZ,electricity,coal,coal (IGCC CCS),2090,0.8
MZ,electricity,coal,coal (IGCC CCS),2095,0.8
MZ,electricity,coal,coal (IGCC CCS),2100,0.8
NL,electricity,coal,coal (IGCC CCS),2010,0.8
NL,electricity,coal,coal (IGCC CCS),2015,0.8
NL,electricity,coal,coal (IGCC CCS),2020,0.8
NL,electricity,coal,coal (IGCC CCS),2025,0.8
NL,electricity,coal,coal (IGCC CCS),2030,0.8
NL,electricity,coal,coal (IGCC CCS),2035,0.8
NL,electricity,coal,coal (IGCC CCS),2040,0.8
NL,electricity,coal,coal (IGCC CCS),2045,0.8
NL,electricity,coal,coal (IGCC CCS),2050,0.8
NL,electricity,coal,coal (IGCC CCS),2055,0.8
NL,electricity,coal,coal (IGCC CCS),2060,0.8
NL,electricity,coal,coal (IGCC CCS),2065,0.8
NL,electricity,coal,coal (IGCC CCS),2070,0.8
NL,electricity,coal,coal (IGCC CCS),2075,0.8
NL,electricity,coal,coal (IGCC CCS),2080,0.8
NL,electricity,coal,coal (IGCC CCS),2085,0.8
NL,electricity,coal,coal (IGCC CCS),2090,0.8
NL,electricity,coal,coal (IGCC CCS),2095,0.8
NL,electricity,coal,coal (IGCC CCS),2100,0.8
OD,electricity,coal,coal (IGCC CCS),2010,0.8
OD,electricity,coal,coal (IGCC CCS),2015,0.8
OD,electricity,coal,coal (IGCC CCS),2020,0.8
OD,electricity,coal,coal (IGCC CCS),2025,0.8
OD,electricity,coal,coal (IGCC CCS),2030,0.8
OD,electricity,coal,coal (IGCC CCS),2035,0.8
OD,electricity,coal,coal (IGCC CCS),2040,0.8
OD,electricity,coal,coal (IGCC CCS),2045,0.8
OD,electricity,coal,coal (IGCC CCS),2050,0.8
OD,electricity,coal,coal (IGCC CCS),2055,0.8
OD,electricity,coal,coal (IGCC CCS),2060,0.8
OD,electricity,coal,coal (IGCC CCS),2065,0.8
OD,electricity,coal,coal (IGCC CCS),2070,0.8
OD,electricity,coal,coal (IGCC CCS),2075,0.8
OD,electricity,coal,coal (IGCC CCS),2080,0.8
OD,electricity,coal,coal (IGCC CCS),2085,0.8
OD,electricity,coal,coal (IGCC CCS),2090,0.8
