INPUT_TABLE,,,,,,
Variable ID,,,,,,
RegionTechOMvar,,,,,,
,,,,,,
region,supplysector,subsector,technology,year,input.OM.var,OM.var
NL,electricity,nuclear,Gen_II_LWR,2050,OM-var,0
OD,electricity,nuclear,Gen_II_LWR,2050,OM-var,0
PB,electricity,nuclear,Gen_II_LWR,2050,OM-var,0
PC,electricity,nuclear,Gen_II_LWR,2050,OM-var,0
RJ,electricity,nuclear,Gen_II_LWR,2050,OM-var,0
SK,electricity,nuclear,Gen_II_LWR,2050,OM-var,0
TN,electricity,nuclear,Gen_II_LWR,2050,OM-var,0
TR,electricity,nuclear,Gen_II_LWR,2050,OM-var,0
TS,electricity,nuclear,Gen_II_LWR,2050,OM-var,0
UK,electricity,nuclear,Gen_II_LWR,2050,OM-var,0
UP,electricity,nuclear,Gen_II_LWR,2050,OM-var,0
WB,electricity,nuclear,Gen_II_LWR,2050,OM-var,0
AN,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
AP,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
AR,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
AS,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
BR,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
CG,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
CH,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
DD,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
DL,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
DN,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
GA,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
GJ,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
HP,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
HR,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
JH,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
JK,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
KA,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
KL,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
LA,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
LD,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
MH,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
ML,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
MN,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
MP,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
MZ,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
NL,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
OD,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
PB,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
PC,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
RJ,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
SK,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
TN,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
TR,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
TS,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
UK,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
UP,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
WB,electricity,nuclear,Gen_II_LWR,2055,OM-var,0
AN,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
AP,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
AR,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
AS,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
BR,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
CG,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
CH,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
DD,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
DL,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
DN,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
GA,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
GJ,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
HP,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
HR,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
JH,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
JK,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
KA,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
KL,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
LA,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
LD,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
MH,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
ML,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
MN,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
MP,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
MZ,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
NL,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
OD,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
PB,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
PC,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
RJ,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
SK,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
TN,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
TR,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
TS,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
UK,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
UP,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
WB,electricity,nuclear,Gen_II_LWR,2060,OM-var,0
AN,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
AP,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
AR,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
AS,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
BR,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
CG,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
CH,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
DD,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
DL,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
DN,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
GA,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
GJ,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
HP,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
HR,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
JH,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
JK,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
KA,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
KL,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
LA,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
LD,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
MH,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
ML,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
MN,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
MP,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
MZ,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
NL,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
OD,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
PB,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
PC,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
RJ,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
SK,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
TN,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
TR,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
TS,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
UK,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
UP,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
WB,electricity,nuclear,Gen_II_LWR,2065,OM-var,0
AN,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
AP,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
AR,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
AS,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
BR,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
CG,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
CH,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
DD,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
DL,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
DN,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
GA,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
GJ,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
HP,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
HR,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
JH,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
JK,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
KA,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
KL,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
LA,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
LD,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
MH,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
ML,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
MN,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
MP,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
MZ,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
NL,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
OD,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
PB,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
PC,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
RJ,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
SK,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
TN,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
TR,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
TS,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
UK,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
UP,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
WB,electricity,nuclear,Gen_II_LWR,2070,OM-var,0
AN,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
AP,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
AR,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
AS,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
BR,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
CG,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
CH,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
DD,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
DL,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
DN,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
GA,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
GJ,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
HP,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
HR,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
JH,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
JK,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
KA,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
KL,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
LA,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
LD,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
MH,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
ML,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
MN,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
MP,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
MZ,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
NL,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
OD,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
PB,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
PC,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
RJ,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
SK,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
TN,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
TR,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
TS,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
UK,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
UP,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
WB,electricity,nuclear,Gen_II_LWR,2075,OM-var,0
AN,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
AP,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
AR,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
AS,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
BR,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
CG,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
CH,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
DD,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
DL,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
DN,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
GA,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
GJ,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
HP,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
HR,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
JH,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
JK,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
KA,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
KL,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
LA,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
LD,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
MH,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
ML,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
MN,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
MP,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
MZ,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
NL,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
OD,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
PB,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
PC,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
RJ,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
SK,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
TN,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
TR,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
TS,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
UK,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
UP,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
WB,electricity,nuclear,Gen_II_LWR,2080,OM-var,0
AN,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
AP,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
AR,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
AS,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
BR,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
CG,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
CH,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
DD,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
DL,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
DN,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
GA,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
GJ,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
HP,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
HR,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
JH,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
JK,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
KA,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
KL,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
LA,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
LD,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
MH,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
ML,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
MN,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
MP,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
MZ,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
NL,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
OD,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
PB,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
PC,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
RJ,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
SK,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
TN,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
TR,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
TS,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
UK,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
UP,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
WB,electricity,nuclear,Gen_II_LWR,2085,OM-var,0
AN,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
AP,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
AR,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
AS,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
BR,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
CG,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
CH,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
DD,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
DL,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
DN,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
GA,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
GJ,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
HP,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
HR,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
JH,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
JK,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
KA,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
KL,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
LA,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
LD,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
MH,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
ML,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
MN,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
MP,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
MZ,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
NL,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
OD,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
PB,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
PC,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
RJ,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
SK,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
TN,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
TR,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
TS,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
UK,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
UP,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
WB,electricity,nuclear,Gen_II_LWR,2090,OM-var,0
AN,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
AP,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
AR,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
AS,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
BR,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
CG,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
CH,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
DD,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
DL,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
DN,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
GA,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
GJ,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
HP,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
HR,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
JH,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
JK,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
KA,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
KL,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
LA,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
LD,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
MH,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
ML,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
MN,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
MP,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
MZ,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
NL,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
OD,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
PB,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
PC,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
RJ,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
SK,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
TN,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
TR,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
TS,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
UK,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
UP,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
WB,electricity,nuclear,Gen_II_LWR,2095,OM-var,0
AN,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
AP,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
AR,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
AS,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
BR,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
CG,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
CH,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
DD,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
DL,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
DN,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
GA,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
GJ,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
HP,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
HR,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
JH,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
JK,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
KA,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
KL,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
LA,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
LD,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
MH,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
ML,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
MN,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
MP,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
MZ,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
NL,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
OD,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
PB,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
PC,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
RJ,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
SK,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
TN,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
TR,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
TS,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
UK,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
UP,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
WB,electricity,nuclear,Gen_II_LWR,2100,OM-var,0
AN,electricity,nuclear,Gen_III,2010,OM-var,0
AP,electricity,nuclear,Gen_III,2010,OM-var,0
AR,electricity,nuclear,Gen_III,2010,OM-var,0
AS,electricity,nuclear,Gen_III,2010,OM-var,0
BR,electricity,nuclear,Gen_III,2010,OM-var,0
CG,electricity,nuclear,Gen_III,2010,OM-var,0
CH,electricity,nuclear,Gen_III,2010,OM-var,0
DD,electricity,nuclear,Gen_III,2010,OM-var,0
DL,electricity,nuclear,Gen_III,2010,OM-var,0
DN,electricity,nuclear,Gen_III,2010,OM-var,0
GA,electricity,nuclear,Gen_III,2010,OM-var,0
GJ,electricity,nuclear,Gen_III,2010,OM-var,0
HP,electricity,nuclear,Gen_III,2010,OM-var,0
HR,electricity,nuclear,Gen_III,2010,OM-var,0
JH,electricity,nuclear,Gen_III,2010,OM-var,0
JK,electricity,nuclear,Gen_III,2010,OM-var,0
KA,electricity,nuclear,Gen_III,2010,OM-var,0
KL,electricity,nuclear,Gen_III,2010,OM-var,0
LA,electricity,nuclear,Gen_III,2010,OM-var,0
LD,electricity,nuclear,Gen_III,2010,OM-var,0
MH,electricity,nuclear,Gen_III,2010,OM-var,0
ML,electricity,nuclear,Gen_III,2010,OM-var,0
MN,electricity,nuclear,Gen_III,2010,OM-var,0
MP,electricity,nuclear,Gen_III,2010,OM-var,0
MZ,electricity,nuclear,Gen_III,2010,OM-var,0
NL,electricity,nuclear,Gen_III,2010,OM-var,0
OD,electricity,nuclear,Gen_III,2010,OM-var,0
PB,electricity,nuclear,Gen_III,2010,OM-var,0
PC,electricity,nuclear,Gen_III,2010,OM-var,0
RJ,electricity,nuclear,Gen_III,2010,OM-var,0
SK,electricity,nuclear,Gen_III,2010,OM-var,0
TN,electricity,nuclear,Gen_III,2010,OM-var,0
TR,electricity,nuclear,Gen_III,2010,OM-var,0
TS,electricity,nuclear,Gen_III,2010,OM-var,0
UK,electricity,nuclear,Gen_III,2010,OM-var,0
UP,electricity,nuclear,Gen_III,2010,OM-var,0
WB,electricity,nuclear,Gen_III,2010,OM-var,0
AN,electricity,nuclear,Gen_III,2015,OM-var,0
AP,electricity,nuclear,Gen_III,2015,OM-var,0
AR,electricity,nuclear,Gen_III,2015,OM-var,0
AS,electricity,nuclear,Gen_III,2015,OM-var,0
BR,electricity,nuclear,Gen_III,2015,OM-var,0
CG,electricity,nuclear,Gen_III,2015,OM-var,0
CH,electricity,nuclear,Gen_III,2015,OM-var,0
DD,electricity,nuclear,Gen_III,2015,OM-var,0
DL,electricity,nuclear,Gen_III,2015,OM-var,0
DN,electricity,nuclear,Gen_III,2015,OM-var,0
GA,electricity,nuclear,Gen_III,2015,OM-var,0
GJ,electricity,nuclear,Gen_III,2015,OM-var,0
HP,electricity,nuclear,Gen_III,2015,OM-var,0
HR,electricity,nuclear,Gen_III,2015,OM-var,0
JH,electricity,nuclear,Gen_III,2015,OM-var,0
JK,electricity,nuclear,Gen_III,2015,OM-var,0
KA,electricity,nuclear,Gen_III,2015,OM-var,0
KL,electricity,nuclear,Gen_III,2015,OM-var,0
LA,electricity,nuclear,Gen_III,2015,OM-var,0
LD,electricity,nuclear,Gen_III,2015,OM-var,0
MH,electricity,nuclear,Gen_III,2015,OM-var,0
ML,electricity,nuclear,Gen_III,2015,OM-var,0
